,time_min,cgm,insulin_U,meal_g
1658,1658.0,162.496,0.0203965,0.0
1659,1659.0,161.567,0.0203965,0.0
1660,1660.0,160.652,0.0203965,0.0
1661,1661.0,159.751,0.0203965,0.0
1662,1662.0,158.864,0.0203965,0.0
1663,1663.0,157.991,0.0203965,0.0
1664,1664.0,157.132,0.0203965,0.0
1665,1665.0,156.286,0.0203965,0.0
1666,1666.0,155.446,0.0203965,0.0
1667,1667.0,154.612,0.0203965,0.0
1668,1668.0,153.783,0.0203965,0.0
1669,1669.0,152.96,0.0203965,0.0
1670,1670.0,152.141,0.0203965,0.0
1671,1671.0,151.329,0.0203965,0.0
1672,1672.0,150.522,0.0203965,0.0
1673,1673.0,149.72,0.0203965,0.0
1674,1674.0,148.924,0.0203965,0.0
1675,1675.0,148.133,0.0203965,0.0
1676,1676.0,147.347,0.0203965,0.0
1677,1677.0,146.567,0.0203965,0.0
1678,1678.0,145.793,0.0203965,0.0
1679,1679.0,145.023,0.0203965,0.0
1680,1680.0,144.26,0.0203965,0.0
1681,1681.0,143.572,0.0203965,0.0
1682,1682.0,142.96,0.0203965,0.0
1683,1683.0,142.424,0.0203965,0.0
1684,1684.0,141.964,0.0203965,0.0
1685,1685.0,141.58,0.0203965,0.0
1686,1686.0,141.273,0.0203965,0.0
1687,1687.0,141.041,0.0203965,0.0
1688,1688.0,140.885,0.0203965,0.0
1689,1689.0,140.805,0.0203965,0.0
1690,1690.0,140.801,0.0203965,0.0
1691,1691.0,140.873,0.0203965,0.0
1692,1692.0,141.021,0.0203965,0.0
1693,1693.0,141.245,0.0203965,0.0
1694,1694.0,141.545,0.0203965,0.0
1695,1695.0,141.921,0.0203965,0.0
1696,1696.0,142.285,0.0203965,0.0
1697,1697.0,142.636,0.0203965,0.0
1698,1698.0,142.976,0.0203965,0.0
1699,1699.0,143.303,0.0203965,0.0
1700,1700.0,143.618,0.0203965,0.0
1701,1701.0,143.921,0.0203965,0.0
1702,1702.0,144.212,0.0203965,0.0
1703,1703.0,144.491,0.0203965,0.0
1704,1704.0,144.758,0.0203965,0.0
1705,1705.0,145.012,0.0203965,0.0
1706,1706.0,145.255,0.0203965,0.0
1707,1707.0,145.485,0.0203965,0.0
1708,1708.0,145.703,0.0203965,0.0
1709,1709.0,145.909,0.0203965,0.0
1710,1710.0,146.102,0.0203965,0.0
1711,1711.0,146.306,0.0203965,0.0
1712,1712.0,146.52,0.0203965,0.0
1713,1713.0,146.743,0.0203965,0.0
1714,1714.0,146.977,0.0203965,0.0
1715,1715.0,147.221,0.0203965,0.0
1716,1716.0,147.475,0.0203965,0.0
1717,1717.0,147.738,0.0203965,0.0
1718,1718.0,148.012,0.0203965,0.0
1719,1719.0,148.296,0.0203965,0.0
1720,1720.0,148.589,0.0203965,0.0
1721,1721.0,148.893,0.0203965,0.0
1722,1722.0,149.206,0.0203965,0.0
1723,1723.0,149.53,0.0203965,0.0
1724,1724.0,149.864,0.0203965,0.0
1725,1725.0,150.207,0.0203965,0.0
1726,1726.0,150.457,0.0203965,0.0
1727,1727.0,150.613,0.0203965,0.0
1728,1728.0,150.676,0.0203965,0.0
